Displacement_mm,Axial_Force_N
2.040000e-04,1.551390e+06
2.045000e-04,1.555090e+06
2.050000e-04,1.558780e+06
2.055000e-04,1.562470e+06
2.060000e-04,1.566160e+06
2.065000e-04,1.569850e+06
2.070000e-04,1.573540e+06
2.075000e-04,1.577230e+06
2.080000e-04,1.580920e+06
2.085000e-04,1.584610e+06
2.090000e-04,1.588300e+06
2.095000e-04,1.591990e+06
2.100000e-04,1.595670e+06
2.105000e-04,1.599360e+06
2.110000e-04,1.603050e+06
2.115000e-04,1.606730e+06
2.120000e-04,1.610420e+06
2.125000e-04,1.614100e+06
2.130000e-04,1.617790e+06
2.135000e-04,1.621470e+06
2.140000e-04,1.625150e+06
2.145000e-04,1.628830e+06
2.150000e-04,1.632520e+06
2.155000e-04,1.636200e+06
2.160000e-04,1.639880e+06
2.165000e-04,1.643560e+06
2.170000e-04,1.647240e+06
2.175000e-04,1.650920e+06
2.180000e-04,1.654600e+06
2.185000e-04,1.658270e+06
2.190000e-04,1.661950e+06
2.195000e-04,1.665630e+06
2.200000e-04,1.669300e+06
2.205000e-04,1.672980e+06
2.210000e-04,1.676660e+06
2.215000e-04,1.680330e+06
2.220000e-04,1.684000e+06
2.225000e-04,1.687680e+06
2.230000e-04,1.691350e+06
2.235000e-04,1.695020e+06
2.240000e-04,1.698700e+06
2.245000e-04,1.702370e+06
2.250000e-04,1.706040e+06
2.255000e-04,1.709710e+06
2.260000e-04,1.713380e+06
2.265000e-04,1.717050e+06
2.270000e-04,1.720720e+06
2.275000e-04,1.724390e+06
2.280000e-04,1.728060e+06
2.285000e-04,1.731720e+06
2.290000e-04,1.735390e+06
2.295000e-04,1.739060e+06
2.300000e-04,1.742720e+06
2.305000e-04,1.746390e+06
2.310000e-04,1.750050e+06
2.315000e-04,1.753720e+06
2.320000e-04,1.757380e+06
2.325000e-04,1.761040e+06
2.330000e-04,1.764700e+06
2.335000e-04,1.768370e+06
2.340000e-04,1.772030e+06
2.345000e-04,1.775690e+06
2.350000e-04,1.779350e+06
2.355000e-04,1.783010e+06
2.360000e-04,1.786670e+06
2.365000e-04,1.790330e+06
2.370000e-04,1.793990e+06
2.375000e-04,1.797640e+06
2.380000e-04,1.801300e+06
2.385000e-04,1.804960e+06
2.390000e-04,1.808610e+06
2.395000e-04,1.812270e+06
2.400000e-04,1.815920e+06
2.405000e-04,1.819580e+06
2.410000e-04,1.823230e+06
2.415000e-04,1.826890e+06
2.420000e-04,1.830540e+06
2.425000e-04,1.834190e+06
2.430000e-04,1.837840e+06
2.435000e-04,1.841490e+06
2.440000e-04,1.845150e+06
2.445000e-04,1.848800e+06
2.450000e-04,1.852450e+06
2.455000e-04,1.856090e+06
2.460000e-04,1.859740e+06
2.465000e-04,1.863390e+06
2.470000e-04,1.867040e+06
2.475000e-04,1.870690e+06
2.480000e-04,1.874330e+06
2.485000e-04,1.877980e+06
2.490000e-04,1.881620e+06
2.495000e-04,1.885270e+06
2.500000e-04,1.888910e+06
2.505000e-04,1.892560e+06
2.510000e-04,1.896200e+06
2.515000e-04,1.899840e+06
2.520000e-04,1.903490e+06
2.525000e-04,1.907130e+06
2.530000e-04,1.910770e+06
2.535000e-04,1.914410e+06
2.540000e-04,1.918050e+06
2.545000e-04,1.921690e+06
2.550000e-04,1.925330e+06
2.555000e-04,1.928970e+06
2.560000e-04,1.932600e+06
2.565000e-04,1.936240e+06
2.570000e-04,1.939880e+06
2.575000e-04,1.943510e+06
2.580000e-04,1.947150e+06
2.585000e-04,1.950790e+06
2.590000e-04,1.954420e+06
2.595000e-04,1.958050e+06
2.600000e-04,1.961690e+06
2.605000e-04,1.965320e+06
2.610000e-04,1.968950e+06
2.615000e-04,1.972590e+06
2.620000e-04,1.976220e+06
2.625000e-04,1.979850e+06
2.630000e-04,1.983480e+06
2.635000e-04,1.987110e+06
2.640000e-04,1.990740e+06
2.645000e-04,1.994370e+06
2.650000e-04,1.998000e+06
2.655000e-04,2.001620e+06
2.660000e-04,2.005250e+06
2.665000e-04,2.008880e+06
2.670000e-04,2.012500e+06
2.675000e-04,2.016130e+06
2.680000e-04,2.019750e+06
2.685000e-04,2.023380e+06
2.690000e-04,2.027000e+06
2.695000e-04,2.030630e+06
2.700000e-04,2.034250e+06
2.705000e-04,2.037870e+06
2.710000e-04,2.041490e+06
2.715000e-04,2.045110e+06
2.720000e-04,2.048740e+06
2.725000e-04,2.052360e+06
2.730000e-04,2.055980e+06
2.735000e-04,2.059590e+06
2.740000e-04,2.063210e+06
2.745000e-04,2.066830e+06
2.750000e-04,2.070450e+06
2.755000e-04,2.074070e+06
2.760000e-04,2.077680e+06
2.765000e-04,2.081300e+06
2.770000e-04,2.084910e+06
2.775000e-04,2.088530e+06
2.780000e-04,2.092140e+06
2.785000e-04,2.095760e+06
2.790000e-04,2.099370e+06
2.795000e-04,2.102980e+06
2.800000e-04,2.106600e+06
2.805000e-04,2.110210e+06
2.810000e-04,2.113820e+06
2.815000e-04,2.117430e+06
