Displacement_mm,Axial_Force_N
2.195000e-04,5.768220e+06
2.200000e-04,5.780640e+06
2.205000e-04,5.793060e+06
2.210000e-04,5.805480e+06
2.215000e-04,5.817890e+06
2.220000e-04,5.830300e+06
2.225000e-04,5.842710e+06
2.230000e-04,5.855110e+06
2.235000e-04,5.867510e+06
2.240000e-04,5.879900e+06
2.245000e-04,5.892300e+06
2.250000e-04,5.904680e+06
2.255000e-04,5.917070e+06
2.260000e-04,5.929450e+06
2.265000e-04,5.941830e+06
2.270000e-04,5.954210e+06
2.275000e-04,5.966580e+06
2.280000e-04,5.978950e+06
2.285000e-04,5.991320e+06
2.290000e-04,6.003680e+06
2.295000e-04,6.016040e+06
2.300000e-04,6.028400e+06
2.305000e-04,6.040750e+06
2.310000e-04,6.053100e+06
2.315000e-04,6.065450e+06
2.320000e-04,6.077790e+06
2.325000e-04,6.090130e+06
2.330000e-04,6.102470e+06
2.335000e-04,6.114810e+06
2.340000e-04,6.127140e+06
2.345000e-04,6.139460e+06
2.350000e-04,6.151790e+06
2.355000e-04,6.164110e+06
2.360000e-04,6.176430e+06
2.365000e-04,6.188740e+06
2.370000e-04,6.201050e+06
2.375000e-04,6.213360e+06
2.380000e-04,6.225660e+06
2.385000e-04,6.237970e+06
2.390000e-04,6.250260e+06
2.395000e-04,6.262560e+06
2.400000e-04,6.274850e+06
2.405000e-04,6.287140e+06
2.410000e-04,6.299420e+06
2.415000e-04,6.311710e+06
2.420000e-04,6.323980e+06
2.425000e-04,6.336260e+06
2.430000e-04,6.348530e+06
2.435000e-04,6.360800e+06
2.440000e-04,6.373070e+06
2.445000e-04,6.385330e+06
2.450000e-04,6.397590e+06
2.455000e-04,6.409840e+06
2.460000e-04,6.422090e+06
2.465000e-04,6.434340e+06
2.470000e-04,6.446590e+06
2.475000e-04,6.458830e+06
2.480000e-04,6.471070e+06
2.485000e-04,6.483310e+06
2.490000e-04,6.495540e+06
2.495000e-04,6.507770e+06
2.500000e-04,6.520000e+06
2.505000e-04,6.532220e+06
2.510000e-04,6.544440e+06
2.515000e-04,6.556660e+06
2.520000e-04,6.568870e+06
2.525000e-04,6.581080e+06
2.530000e-04,6.593290e+06
2.535000e-04,6.605490e+06
2.540000e-04,6.617690e+06
2.545000e-04,6.629890e+06
2.550000e-04,6.642080e+06
2.555000e-04,6.654270e+06
2.560000e-04,6.666460e+06
2.565000e-04,6.678640e+06
2.570000e-04,6.690820e+06
2.575000e-04,6.703000e+06
2.580000e-04,6.715170e+06
2.585000e-04,6.727350e+06
2.590000e-04,6.739510e+06
2.595000e-04,6.751680e+06
2.600000e-04,6.763840e+06
2.605000e-04,6.776000e+06
2.610000e-04,6.788150e+06
2.615000e-04,6.800300e+06
2.620000e-04,6.812450e+06
2.625000e-04,6.824600e+06
2.630000e-04,6.836740e+06
2.635000e-04,6.848870e+06
2.640000e-04,6.861010e+06
2.645000e-04,6.873140e+06
2.650000e-04,6.885270e+06
2.655000e-04,6.897400e+06
2.660000e-04,6.909520e+06
2.665000e-04,6.921640e+06
2.670000e-04,6.933750e+06
2.675000e-04,6.945860e+06
2.680000e-04,6.957970e+06
2.685000e-04,6.970080e+06
2.690000e-04,6.982180e+06
2.695000e-04,6.994280e+06
2.700000e-04,7.006380e+06
2.705000e-04,7.018470e+06
2.710000e-04,7.030560e+06
2.715000e-04,7.042640e+06
2.720000e-04,7.054730e+06
2.725000e-04,7.066810e+06
2.730000e-04,7.078880e+06
2.735000e-04,7.090960e+06
2.740000e-04,7.103030e+06
2.745000e-04,7.115090e+06
2.750000e-04,7.127160e+06
2.755000e-04,7.139220e+06
2.760000e-04,7.151270e+06
2.765000e-04,7.163330e+06
2.770000e-04,7.175380e+06
2.775000e-04,7.187420e+06
2.780000e-04,7.199470e+06
2.785000e-04,7.211510e+06
2.790000e-04,7.223540e+06
2.795000e-04,7.235580e+06
2.800000e-04,7.247610e+06
2.805000e-04,7.259640e+06
2.810000e-04,7.271660e+06
2.815000e-04,7.283680e+06
2.820000e-04,7.295700e+06
2.825000e-04,7.307710e+06
2.830000e-04,7.319720e+06
2.835000e-04,7.331730e+06
2.840000e-04,7.343740e+06
2.845000e-04,7.355740e+06
2.850000e-04,7.367740e+06
2.855000e-04,7.379730e+06
2.860000e-04,7.391720e+06
