Axial_Strain Axial_Load(kN)
7.087500e-03 2.035455e+04
7.100000e-03 2.033441e+04
7.112500e-03 2.031427e+04
7.125000e-03 2.029414e+04
7.137500e-03 2.027400e+04
7.150000e-03 2.025386e+04
7.162500e-03 2.023372e+04
7.175000e-03 2.021359e+04
7.187500e-03 2.019345e+04
7.200000e-03 2.017331e+04
7.212500e-03 2.015317e+04
7.225000e-03 2.013304e+04
7.237500e-03 2.011290e+04
7.250000e-03 2.009276e+04
7.262500e-03 2.007262e+04
7.275000e-03 2.005249e+04
7.287500e-03 2.003235e+04
7.300000e-03 2.001221e+04
7.312500e-03 1.999207e+04
7.325000e-03 1.997194e+04
7.337500e-03 1.995180e+04
7.350000e-03 1.993166e+04
7.362500e-03 1.991152e+04
7.375000e-03 1.989139e+04
7.387500e-03 1.987125e+04
7.400000e-03 1.985111e+04
7.412500e-03 1.983097e+04
7.425000e-03 1.981084e+04
7.437500e-03 1.979070e+04
7.450000e-03 1.977056e+04
7.462500e-03 1.975042e+04
7.475000e-03 1.973029e+04
7.487500e-03 1.971015e+04
7.500000e-03 1.969001e+04
7.512500e-03 1.966988e+04
7.525000e-03 1.964974e+04
7.537500e-03 1.962960e+04
7.550000e-03 1.960946e+04
7.562500e-03 1.958933e+04
7.575000e-03 1.956919e+04
7.587500e-03 1.954905e+04
7.600000e-03 1.952891e+04
7.612500e-03 1.950878e+04
7.625000e-03 1.948864e+04
7.637500e-03 1.946850e+04
7.650000e-03 1.944836e+04
7.662500e-03 1.942823e+04
7.675000e-03 1.940809e+04
7.687500e-03 1.938795e+04
7.700000e-03 1.936781e+04
7.712500e-03 1.934768e+04
7.725000e-03 1.932754e+04
7.737500e-03 1.930740e+04
7.750000e-03 1.928726e+04
7.762500e-03 1.926713e+04
7.775000e-03 1.924699e+04
7.787500e-03 1.922685e+04
7.800000e-03 1.920672e+04
7.812500e-03 1.918658e+04
7.825000e-03 1.916644e+04
7.837500e-03 1.914630e+04
7.850000e-03 1.912617e+04
7.862500e-03 1.910603e+04
7.875000e-03 1.908589e+04
7.887500e-03 1.906575e+04
7.900000e-03 1.904562e+04
7.912500e-03 1.902548e+04
7.925000e-03 1.900534e+04
7.937500e-03 1.898520e+04
7.950000e-03 1.896507e+04
7.962500e-03 1.894493e+04
7.975000e-03 1.892479e+04
7.987500e-03 1.890466e+04
8.000000e-03 1.888452e+04
8.012500e-03 1.886438e+04
8.025000e-03 1.884424e+04
8.037500e-03 1.882411e+04
8.050000e-03 1.880397e+04
8.062500e-03 1.878383e+04
8.075000e-03 1.876369e+04
8.087500e-03 1.874356e+04
8.100000e-03 1.872342e+04
8.112500e-03 1.870328e+04
8.125000e-03 1.868315e+04
8.137500e-03 1.866301e+04
8.150000e-03 1.864287e+04
8.162500e-03 1.862273e+04
8.175000e-03 1.860260e+04
8.187500e-03 1.858246e+04
8.200000e-03 1.856232e+04
8.212500e-03 1.854218e+04
8.225000e-03 1.852205e+04
8.237500e-03 1.850191e+04
8.250000e-03 1.848177e+04
8.262500e-03 1.846164e+04
8.275000e-03 1.844150e+04
8.287500e-03 1.842136e+04
8.300000e-03 1.840122e+04
8.312500e-03 1.838109e+04
8.325000e-03 1.836095e+04
8.337500e-03 1.834081e+04
8.350000e-03 1.832067e+04
8.362500e-03 1.830054e+04
8.375000e-03 1.828040e+04
8.387500e-03 1.826026e+04
8.400000e-03 1.824013e+04
8.412500e-03 1.821999e+04
8.425000e-03 1.819985e+04
8.437500e-03 1.817971e+04
8.450000e-03 1.815958e+04
8.462500e-03 1.813944e+04
8.475000e-03 1.811930e+04
8.487500e-03 1.809917e+04
8.500000e-03 1.807903e+04
8.512500e-03 1.805889e+04
8.525000e-03 1.803875e+04
8.537500e-03 1.801862e+04
8.550000e-03 1.799848e+04
8.562500e-03 1.797834e+04
8.575000e-03 1.795820e+04
8.587500e-03 1.793807e+04
8.600000e-03 1.791793e+04
8.612500e-03 1.789779e+04
8.625000e-03 1.787766e+04
8.637500e-03 1.785752e+04
8.650000e-03 1.783738e+04
8.662500e-03 1.781724e+04
8.675000e-03 1.779711e+04
8.687500e-03 1.777697e+04
8.700000e-03 1.775683e+04
