Axial_Strain Axial_Load(kN)
1.091250e-02 1.208745e+04
1.092500e-02 1.207858e+04
1.093750e-02 1.206972e+04
1.095000e-02 1.206085e+04
1.096250e-02 1.205198e+04
1.097500e-02 1.204311e+04
1.098750e-02 1.203424e+04
1.100000e-02 1.202538e+04
1.101250e-02 1.201651e+04
1.102500e-02 1.200764e+04
1.103750e-02 1.199877e+04
1.105000e-02 1.198990e+04
1.106250e-02 1.198103e+04
1.107500e-02 1.197217e+04
1.108750e-02 1.196330e+04
1.110000e-02 1.195443e+04
1.111250e-02 1.194556e+04
1.112500e-02 1.193669e+04
1.113750e-02 1.192782e+04
1.115000e-02 1.191896e+04
1.116250e-02 1.191009e+04
1.117500e-02 1.190122e+04
1.118750e-02 1.189235e+04
1.120000e-02 1.188348e+04
1.121250e-02 1.187461e+04
1.122500e-02 1.186575e+04
1.123750e-02 1.185688e+04
1.125000e-02 1.184801e+04
1.126250e-02 1.183914e+04
1.127500e-02 1.183027e+04
1.128750e-02 1.182141e+04
1.130000e-02 1.181254e+04
1.131250e-02 1.180367e+04
1.132500e-02 1.179480e+04
1.133750e-02 1.178593e+04
1.135000e-02 1.177706e+04
1.136250e-02 1.176820e+04
1.137500e-02 1.175933e+04
1.138750e-02 1.175046e+04
1.140000e-02 1.174159e+04
1.141250e-02 1.173272e+04
1.142500e-02 1.172386e+04
1.143750e-02 1.171499e+04
1.145000e-02 1.170612e+04
1.146250e-02 1.169725e+04
1.147500e-02 1.168838e+04
1.148750e-02 1.167951e+04
1.150000e-02 1.167065e+04
1.151250e-02 1.166178e+04
1.152500e-02 1.165291e+04
1.153750e-02 1.164404e+04
1.155000e-02 1.163517e+04
1.156250e-02 1.162631e+04
1.157500e-02 1.161744e+04
1.158750e-02 1.160857e+04
1.160000e-02 1.159970e+04
1.161250e-02 1.159083e+04
1.162500e-02 1.158196e+04
1.163750e-02 1.157310e+04
1.165000e-02 1.156423e+04
1.166250e-02 1.155536e+04
1.167500e-02 1.154649e+04
1.168750e-02 1.153762e+04
1.170000e-02 1.152876e+04
1.171250e-02 1.151989e+04
1.172500e-02 1.151102e+04
1.173750e-02 1.150215e+04
1.175000e-02 1.149328e+04
1.176250e-02 1.148442e+04
1.177500e-02 1.147555e+04
1.178750e-02 1.146668e+04
1.180000e-02 1.145781e+04
1.181250e-02 1.144894e+04
1.182500e-02 1.144007e+04
1.183750e-02 1.143121e+04
1.185000e-02 1.142234e+04
1.186250e-02 1.141347e+04
1.187500e-02 1.140460e+04
1.188750e-02 1.139573e+04
1.190000e-02 1.138687e+04
1.191250e-02 1.137800e+04
1.192500e-02 1.136913e+04
1.193750e-02 1.136026e+04
1.195000e-02 1.135139e+04
1.196250e-02 1.134253e+04
1.197500e-02 1.133366e+04
1.198750e-02 1.132479e+04
1.200000e-02 1.131592e+04
1.201250e-02 1.130705e+04
1.202500e-02 1.129819e+04
1.203750e-02 1.128932e+04
1.205000e-02 1.128045e+04
1.206250e-02 1.127158e+04
1.207500e-02 1.126271e+04
1.208750e-02 1.125385e+04
1.210000e-02 1.124498e+04
1.211250e-02 1.123611e+04
1.212500e-02 1.122724e+04
1.213750e-02 1.121837e+04
1.215000e-02 1.120950e+04
1.216250e-02 1.120064e+04
1.217500e-02 1.119177e+04
1.218750e-02 1.118290e+04
1.220000e-02 1.117403e+04
1.221250e-02 1.116516e+04
1.222500e-02 1.115630e+04
1.223750e-02 1.114743e+04
1.225000e-02 1.113856e+04
1.226250e-02 1.112969e+04
1.227500e-02 1.112082e+04
1.228750e-02 1.111196e+04
1.230000e-02 1.110309e+04
1.231250e-02 1.109422e+04
1.232500e-02 1.108535e+04
1.233750e-02 1.107648e+04
1.235000e-02 1.106762e+04
1.236250e-02 1.105875e+04
1.237500e-02 1.104988e+04
1.238750e-02 1.104101e+04
1.240000e-02 1.103214e+04
1.241250e-02 1.102328e+04
1.242500e-02 1.101441e+04
1.243750e-02 1.100554e+04
1.245000e-02 1.099667e+04
1.246250e-02 1.098781e+04
1.247500e-02 1.097894e+04
1.248750e-02 1.097007e+04
1.250000e-02 1.096120e+04
